type,price,qty,status,operation,balance,orderId,orderLinkId,profit_loss,prediction
sell,0.5202156334232768,0.001,ok,334,1.71775870 ETH,1708998518754247168,1708998518754247169,0.21293800539081081,0.39713675
sell,0.956873315363964,0.001,ok,335,1.71675870 ETH,1708998522738835968,1708998522738835969,0.6495956873314981,0.43046314
sell,0.962264150943497,0.001,ok,336,1.71575870 ETH,1708998526698258944,1708998526698258945,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,337,1.71475870 ETH,1708998530666070528,1708998530666070529,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,338,1.71375870 ETH,1708998534591939072,1708998534591939073,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,339,1.71275870 ETH,1708998538526196224,1708998538526196225,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,340,1.71175870 ETH,1708998542611448320,1708998542611448321,0.654986522911031,0.43074632
sell,0.9973045822102904,0.001,ok,341,1.71075870 ETH,1708998546537316864,1708998546537316865,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,342,1.70975870 ETH,1708998550463185408,1708998550463185409,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,343,1.70875870 ETH,1708998554464551424,1708998554464551425,0.6900269541778243,0.4325335
sell,1.0,0.001,ok,344,1.70775870 ETH,1708998558382031360,1708998558382031361,0.692722371967534,0.43266726
sell,1.0,0.001,ok,345,1.70675870 ETH,1708998562341454336,1708998562341454337,0.692722371967534,0.43266726
sell,0.983827493261515,0.001,ok,346,1.70575870 ETH,1708998566300877312,1708998566300877313,0.6765498652290489,0.43185687
sell,0.9865229110513384,0.001,ok,347,1.70475870 ETH,1708998570260300288,1708998570260300289,0.6792452830188724,0.4319933
sell,0.6981132075471805,0.001,ok,348,1.70375870 ETH,1708998574211334656,1708998574211334657,0.39083557951471454,0.41367662
sell,0.9865229110513384,0.001,ok,349,1.70275870 ETH,1708998578162369024,1708998578162369025,0.6792452830188724,0.4319933
sell,0.9865229110513384,0.001,ok,350,1.70175870 ETH,1708998582121792000,1708998582121792001,0.6792452830188724,0.4319933
buy,0.2318059299192327,5.0,ok,351,1.70315758 ETH,1708998586123158016,1708998586123158017,-0.07547169811323329,0.35671616
buy,0.2318059299192327,5.0,ok,352,1.70455646 ETH,1708998590099358208,1708998590099358209,0.0,0.35671616
buy,0.2318059299192327,5.0,ok,353,1.70595534 ETH,1708998594067169792,1708998594075558400,0.0,0.35671616
buy,0.2318059299192327,5.0,ok,354,1.70735422 ETH,1708998598144033280,1708998598144033281,0.0,0.35671616
buy,0.2371967654986519,5.0,ok,355,1.70875310 ETH,1708998602095067648,1708998602095067649,0.00539083557941919,0.3576543
buy,0.0,5.0,ok,356,1.71015198 ETH,1708998606012547584,1708998606012547585,-0.2371967654986519,0.31092376
buy,0.2371967654986519,5.0,ok,357,1.71155086 ETH,1708998610013913600,1708998610013913601,0.2371967654986519,0.3576543
buy,0.2371967654986519,5.0,ok,358,1.71294974 ETH,1708998613964947968,1708998613964947969,0.0,0.3576543
buy,0.0026954177898232,5.0,ok,359,1.71434862 ETH,1708998617915982336,1708998617915982337,-0.2345013477088287,0.31149793
buy,0.0026954177898232,5.0,ok,360,1.71574750 ETH,1708998621875405312,1708998621875405313,0.0,0.31149793
buy,0.0026954177898232,5.0,ok,361,1.71714638 ETH,1708998625818051072,1708998625818051073,0.0,0.31149793
buy,0.0026954177898232,5.0,ok,362,1.71854526 ETH,1708998629735531008,1708998629735531009,0.0,0.31149793
buy,0.0,5.0,ok,363,1.71994414 ETH,1708998633694953984,1708998633694953985,-0.0026954177898232,0.31092376
buy,0.0,5.0,ok,364,1.72134302 ETH,1708998637645988352,1708998637645988353,0.0,0.31092376
buy,0.0053908355795329,5.0,ok,365,1.72274190 ETH,1708998641571856896,1708998641571856897,0.0053908355795329,0.3120717
buy,0.0053908355795329,5.0,ok,366,1.72414078 ETH,1708998645531279872,1708998645531279873,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,367,1.72553966 ETH,1708998649490702848,1708998649490702849,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,368,1.72693854 ETH,1708998653441737216,1708998653441737217,0.0,0.3120717
buy,0.1590296495957091,5.0,ok,369,1.72833742 ETH,1708998657384382976,1708998657392771584,0.15363881401617618,0.34339187
buy,0.307277628032466,5.0,ok,370,1.72973630 ETH,1708998661360583168,1708998661360583169,0.1482479784367569,0.36920345
buy,0.1590296495957091,5.0,ok,371,1.73113518 ETH,1708998665294840320,1708998665294840321,-0.1482479784367569,0.34339187
buy,0.1590296495957091,5.0,ok,372,1.73253406 ETH,1708998669254263296,1708998669254263297,0.0,0.34339187
buy,0.3045822102426427,5.0,ok,373,1.73393294 ETH,1708998673230463488,1708998673230463489,0.14555256064693362,0.3687817
sell,0.3962264150944747,0.001,ok,374,1.73293294 ETH,1708998677189886464,1708998677189886465,0.091644204851832,0.38212785
buy,0.3045822102426427,5.0,ok,375,1.73433182 ETH,1708998681115755008,1708998681115755009,0.0,0.3687817
buy,0.3045822102426427,5.0,ok,376,1.73573070 ETH,1708998685050012160,1708998685050012161,0.0,0.3687817
buy,0.307277628032466,5.0,ok,377,1.73712958 ETH,1708998689034600960,1708998689034600961,0.0026954177898232956,0.36920345
buy,0.3045822102426427,5.0,ok,378,1.73852846 ETH,1708998692960469504,1708998692960469505,-0.0026954177898232956,0.3687817
buy,0.307277628032466,5.0,ok,379,1.73992734 ETH,1708998696911503872,1708998696911503873,0.0026954177898232956,0.36920345
buy,0.307277628032466,5.0,ok,380,1.74132622 ETH,1708998700837372416,1708998700837372417,0.0,0.36920345
sell,0.5229110512129864,0.001,ok,381,1.74032622 ETH,1708998704847127040,1708998704847127041,0.21563342318052042,0.3974278
sell,0.5202156334232768,0.001,ok,382,1.73932622 ETH,1708998708781384192,1708998708781384193,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,383,1.73832622 ETH,1708998712740807168,1708998712740807169,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,384,1.73732622 ETH,1708998716675064320,1708998716675064321,0.21293800539081081,0.39713675
sell,0.956873315363964,0.001,ok,385,1.73632622 ETH,1708998720634487296,1708998720634487297,0.6495956873314981,0.43046314
sell,0.962264150943497,0.001,ok,386,1.73532622 ETH,1708998724577133056,1708998724577133057,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,387,1.73432622 ETH,1708998728536556032,1708998728536556033,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,388,1.73332622 ETH,1708998732479201792,1708998732479201793,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,389,1.73232622 ETH,1708998736514122240,1708998736514122241,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,390,1.73132622 ETH,1708998740473545216,1708998740473545217,0.654986522911031,0.43074632
sell,0.9973045822102904,0.001,ok,391,1.73032622 ETH,1708998744399413760,1708998744407802368,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,392,1.72932622 ETH,1708998748333670912,1708998748333670913,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,393,1.72832622 ETH,1708998752309871104,1708998752309871105,0.6900269541778243,0.4325335
sell,1.0,0.001,ok,394,1.72732622 ETH,1708998756269294080,1708998756269294081,0.692722371967534,0.43266726
sell,1.0,0.001,ok,395,1.72632622 ETH,1708998760220328448,1708998760220328449,0.692722371967534,0.43266726
sell,0.983827493261515,0.001,ok,396,1.72532622 ETH,1708998764179751424,1708998764179751425,0.6765498652290489,0.43185687
sell,0.9865229110513384,0.001,ok,397,1.72432622 ETH,1708998768122397184,1708998768122397185,0.6792452830188724,0.4319933
sell,0.6981132075471805,0.001,ok,398,1.72332622 ETH,1708998772132151808,1708998772132151809,0.39083557951471454,0.41367662
sell,0.9865229110513384,0.001,ok,399,1.72232622 ETH,1708998776083186176,1708998776083186177,0.6792452830188724,0.4319933
sell,0.9865229110513384,0.001,ok,400,1.72132622 ETH,1708998780025831936,1708998780025831937,0.6792452830188724,0.4319933
buy,0.2318059299192327,5.0,ok,401,1.72272510 ETH,1708998783985254912,1708998783985254913,-0.07547169811323329,0.35671616
buy,0.2318059299192327,5.0,ok,402,1.72412398 ETH,1708998787936289280,1708998787936289281,0.0,0.35671616
buy,0.2318059299192327,5.0,ok,403,1.72552286 ETH,1708998791862157824,1708998791862157825,0.0,0.35671616
buy,0.2318059299192327,5.0,ok,404,1.72692174 ETH,1708998795813192192,1708998795813192193,0.0,0.35671616
buy,0.2371967654986519,5.0,ok,405,1.72832062 ETH,1708998799848112640,1708998799848112641,0.00539083557941919,0.3576543
buy,0.0,5.0,ok,406,1.72971950 ETH,1708998803807535616,1708998803807535617,-0.2371967654986519,0.31092376
buy,0.2371967654986519,5.0,ok,407,1.73111838 ETH,1708998807842456064,1708998807842456065,0.2371967654986519,0.3576543
buy,0.2371967654986519,5.0,ok,408,1.73251726 ETH,1708998811810267648,1708998811810267649,0.0,0.3576543
buy,0.0026954177898232,5.0,ok,409,1.73391614 ETH,1708998815820022272,1708998815820022273,-0.2345013477088287,0.31149793
buy,0.0026954177898232,5.0,ok,410,1.73531502 ETH,1708998819779445248,1708998819779445249,0.0,0.31149793
buy,0.0026954177898232,5.0,ok,411,1.73671390 ETH,1708998823730479616,1708998823730479617,0.0,0.31149793
buy,0.0026954177898232,5.0,ok,412,1.73811278 ETH,1708998827673125376,1708998827673125377,0.0,0.31149793
buy,0.0,5.0,ok,413,1.73951166 ETH,1708998831640936960,1708998831640936961,-0.0026954177898232,0.31092376
buy,0.0,5.0,ok,414,1.74091054 ETH,1708998835566805504,1708998835566805505,0.0,0.31092376
buy,0.0053908355795329,5.0,ok,415,1.74230942 ETH,1708998839568171520,1708998839576560128,0.0053908355795329,0.3120717
buy,0.0053908355795329,5.0,ok,416,1.74370830 ETH,1708998843502428672,1708998843502428673,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,417,1.74510718 ETH,1708998847503794688,1708998847503794689,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,418,1.74650606 ETH,1708998851479994880,1708998851479994881,0.0,0.3120717
buy,0.1590296495957091,5.0,ok,419,1.74790494 ETH,1708998855422640640,1708998855422640641,0.15363881401617618,0.34339187
buy,0.307277628032466,5.0,ok,420,1.74930382 ETH,1708998859365286400,1708998859365286401,0.1482479784367569,0.36920345
buy,0.1590296495957091,5.0,ok,421,1.75070270 ETH,1708998863299543552,1708998863299543553,-0.1482479784367569,0.34339187
buy,0.1590296495957091,5.0,ok,422,1.75210158 ETH,1708998867233800704,1708998867233800705,0.0,0.34339187
buy,0.3045822102426427,5.0,ok,423,1.75350046 ETH,1708998871235166720,1708998871235166721,0.14555256064693362,0.3687817
sell,0.3962264150944747,0.001,ok,424,1.75250046 ETH,1708998875278475776,1708998875278475777,0.091644204851832,0.38212785
buy,0.3045822102426427,5.0,ok,425,1.75389934 ETH,1708998879246287360,1708998879254675968,0.0,0.3687817
buy,0.3045822102426427,5.0,ok,426,1.75529822 ETH,1708998883180544512,1708998883180544513,0.0,0.3687817
buy,0.307277628032466,5.0,ok,427,1.75669710 ETH,1708998887148356096,1708998887148356097,0.0026954177898232956,0.36920345
buy,0.3045822102426427,5.0,ok,428,1.75809598 ETH,1708998891091001856,1708998891091001857,-0.0026954177898232956,0.3687817
buy,0.307277628032466,5.0,ok,429,1.75949486 ETH,1708998895092367872,1708998895092367873,0.0026954177898232956,0.36920345
buy,0.307277628032466,5.0,ok,430,1.76089374 ETH,1708998899026625024,1708998899026625025,0.0,0.36920345
sell,0.5229110512129864,0.001,ok,431,1.75989374 ETH,1708998902977659392,1708998902977659393,0.21563342318052042,0.3974278
sell,0.5202156334232768,0.001,ok,432,1.75889374 ETH,1708998907020968448,1708998907020968449,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,433,1.75789374 ETH,1708998910980391424,1708998910980391425,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,434,1.75689374 ETH,1708998914964980224,1708998914964980225,0.21293800539081081,0.39713675
sell,0.956873315363964,0.001,ok,435,1.75589374 ETH,1708998918907625984,1708998918907625985,0.6495956873314981,0.43046314
sell,0.962264150943497,0.001,ok,436,1.75489374 ETH,1708998922867048960,1708998922867048961,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,437,1.75389374 ETH,1708998926792917504,1708998926792917505,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,438,1.75289374 ETH,1708998930735563264,1708998930735563265,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,439,1.75189374 ETH,1708998934711763456,1708998934711763457,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,440,1.75089374 ETH,1708998938763461120,1708998938763461121,0.654986522911031,0.43074632
sell,0.9973045822102904,0.001,ok,441,1.74989374 ETH,1708998942706106880,1708998942706106881,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,442,1.74889374 ETH,1708998946657141248,1708998946657141249,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,443,1.74789374 ETH,1708998950616564224,1708998950616564225,0.6900269541778243,0.4325335
sell,1.0,0.001,ok,444,1.74689374 ETH,1708998954559209984,1708998954559209985,0.692722371967534,0.43266726
sell,1.0,0.001,ok,445,1.74589374 ETH,1708998958510244352,1708998958510244353,0.692722371967534,0.43266726
sell,0.983827493261515,0.001,ok,446,1.74489374 ETH,1708998962486444544,1708998962486444545,0.6765498652290489,0.43185687
sell,0.9865229110513384,0.001,ok,447,1.74389374 ETH,1708998966420701696,1708998966420701697,0.6792452830188724,0.4319933
sell,0.6981132075471805,0.001,ok,448,1.74289374 ETH,1708998970388513280,1708998970388513281,0.39083557951471454,0.41367662
sell,0.9865229110513384,0.001,ok,449,1.74189374 ETH,1708998974557651456,1708998974557651457,0.6792452830188724,0.4319933
sell,0.9865229110513384,0.001,ok,450,1.74089374 ETH,1708998978600960512,1708998978600960513,0.6792452830188724,0.4319933
buy,0.2318059299192327,5.0,ok,451,1.74229262 ETH,1708998982593937920,1708998982593937921,-0.07547169811323329,0.35671616
buy,0.2318059299192327,5.0,ok,452,1.74369150 ETH,1708998986553360896,1708998986553360897,0.0,0.35671616
buy,0.2318059299192327,5.0,ok,453,1.74509038 ETH,1708998990487618048,1708998990487618049,0.0,0.35671616
buy,0.2318059299192327,5.0,ok,454,1.74648926 ETH,1708998994455429632,1708998994455429633,0.0,0.35671616
buy,0.2371967654986519,5.0,ok,455,1.74788814 ETH,1708998998414852608,1708998998414852609,0.00539083557941919,0.3576543
buy,0.0,5.0,ok,456,1.74928702 ETH,1708999002382664192,1708999002382664193,-0.2371967654986519,0.31092376
buy,0.2371967654986519,5.0,ok,457,1.75068590 ETH,1708999006350475776,1708999006350475777,0.2371967654986519,0.3576543
buy,0.2371967654986519,5.0,ok,458,1.75208478 ETH,1708999010309898752,1708999010309898753,0.0,0.3576543
buy,0.0026954177898232,5.0,ok,459,1.75348366 ETH,1708999014252544512,1708999014252544513,-0.2345013477088287,0.31149793
buy,0.0026954177898232,5.0,ok,460,1.75488254 ETH,1708999018186801664,1708999018186801665,0.0,0.31149793
buy,0.0026954177898232,5.0,ok,461,1.75628142 ETH,1708999022137836032,1708999022137836033,0.0,0.31149793
buy,0.0026954177898232,5.0,ok,462,1.75768030 ETH,1708999026055315968,1708999026063704576,0.0,0.31149793
buy,0.0,5.0,ok,463,1.75907918 ETH,1708999029997961728,1708999029997961729,-0.0026954177898232,0.31092376
buy,0.0,5.0,ok,464,1.76047806 ETH,1708999033965773312,1708999033965773313,0.0,0.31092376
buy,0.0053908355795329,5.0,ok,465,1.76187694 ETH,1708999037900030464,1708999037900030465,0.0053908355795329,0.3120717
buy,0.0053908355795329,5.0,ok,466,1.76327582 ETH,1708999041909785088,1708999041909785089,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,467,1.76467470 ETH,1708999045927928320,1708999045927928321,0.0,0.3120717
buy,0.0053908355795329,5.0,ok,468,1.76607358 ETH,1708999049853796864,1708999049853796865,0.0,0.3120717
buy,0.1590296495957091,5.0,ok,469,1.76747246 ETH,1708999053821608448,1708999053821608449,0.15363881401617618,0.34339187
buy,0.307277628032466,5.0,ok,470,1.76887134 ETH,1708999057839751680,1708999057839751681,0.1482479784367569,0.36920345
buy,0.1590296495957091,5.0,ok,471,1.77027022 ETH,1708999061857894912,1708999061857894913,-0.1482479784367569,0.34339187
buy,0.1590296495957091,5.0,ok,472,1.77166910 ETH,1708999065817317888,1708999065825706496,0.0,0.34339187
buy,0.3045822102426427,5.0,ok,473,1.77306798 ETH,1708999069776740864,1708999069776740865,0.14555256064693362,0.3687817
sell,0.3962264150944747,0.001,ok,474,1.77206798 ETH,1708999073761329664,1708999073761329665,0.091644204851832,0.38212785
buy,0.3045822102426427,5.0,ok,475,1.77346686 ETH,1708999077729141248,1708999077729141249,0.0,0.3687817
buy,0.3045822102426427,5.0,ok,476,1.77486574 ETH,1708999081696952832,1708999081696952833,0.0,0.3687817
buy,0.307277628032466,5.0,ok,477,1.77626462 ETH,1708999085656375808,1708999085656375809,0.0026954177898232956,0.36920345
buy,0.3045822102426427,5.0,ok,478,1.77766350 ETH,1708999089590632960,1708999089590632961,-0.0026954177898232956,0.3687817
buy,0.307277628032466,5.0,ok,479,1.77906238 ETH,1708999093575221760,1708999093575221761,0.0026954177898232956,0.36920345
buy,0.307277628032466,5.0,ok,480,1.78046126 ETH,1708999097509478912,1708999097509478913,0.0,0.36920345
sell,0.5229110512129864,0.001,ok,481,1.77946126 ETH,1708999101502456320,1708999101502456321,0.21563342318052042,0.3974278
sell,0.5202156334232768,0.001,ok,482,1.77846126 ETH,1708999105419936256,1708999105419936257,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,483,1.77746126 ETH,1708999109396136448,1708999109396136449,0.21293800539081081,0.39713675
sell,0.5202156334232768,0.001,ok,484,1.77646126 ETH,1708999113389113856,1708999113389113857,0.21293800539081081,0.39713675
sell,0.956873315363964,0.001,ok,485,1.77546126 ETH,1708999117340148224,1708999117340148225,0.6495956873314981,0.43046314
sell,0.962264150943497,0.001,ok,486,1.77446126 ETH,1708999121341514240,1708999121341514241,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,487,1.77346126 ETH,1708999125317714432,1708999125317714433,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,488,1.77246126 ETH,1708999129251971584,1708999129251971585,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,489,1.77146126 ETH,1708999133228171776,1708999133228171777,0.654986522911031,0.43074632
sell,0.962264150943497,0.001,ok,490,1.77046126 ETH,1708999137154040320,1708999137154040321,0.654986522911031,0.43074632
sell,0.9973045822102904,0.001,ok,491,1.76946126 ETH,1708999141172183552,1708999141172183553,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,492,1.76846126 ETH,1708999145106440704,1708999145106440705,0.6900269541778243,0.4325335
sell,0.9973045822102904,0.001,ok,493,1.76746126 ETH,1708999149040697856,1708999149040697857,0.6900269541778243,0.4325335
sell,1.0,0.001,ok,494,1.76646126 ETH,1708999153109172736,1708999153109172737,0.692722371967534,0.43266726
sell,1.0,0.001,ok,495,1.76546126 ETH,1708999157320253952,1708999157320253953,0.692722371967534,0.43266726
sell,0.983827493261515,0.001,ok,496,1.76446126 ETH,1708999161254511104,1708999161254511105,0.6765498652290489,0.43185687
sell,0.9865229110513384,0.001,ok,497,1.76346126 ETH,1708999165205545472,1708999165205545473,0.6792452830188724,0.4319933
sell,0.6981132075471805,0.001,ok,498,1.76246126 ETH,1708999169131414016,1708999169131414017,0.39083557951471454,0.41367662
sell,0.9865229110513384,0.001,ok,499,1.76146126 ETH,1708999173099225600,1708999173099225601,0.6792452830188724,0.4319933
sell,0.9865229110513384,0.001,ok,500,1.76046126 ETH,1708999177075425792,1708999177075425793,0.6792452830188724,0.4319933
